game_location,game_name,game_season,game_year,discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,country_name,country_3_letter_code
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Women's Downhill,Women,BRONZE,Athlete,Italy,ITA
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Mixed Team Parallel,Mixed,GOLD,GameTeam,Austria,AUT
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Mixed Team Parallel,Mixed,SILVER,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Mixed Team Parallel,Mixed,BRONZE,GameTeam,Norway,NOR
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,BRONZE,Athlete,Canada,CAN
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,GOLD,Athlete,Austria,AUT
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Men's Alpine Combined,Men,SILVER,Athlete,Norway,NOR
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,BRONZE,Athlete,France,FRA
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,SILVER,Athlete,Slovenia,SLO
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Men's Giant Slalom,Men,GOLD,Athlete,Switzerland,SUI
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,SILVER,Athlete,Italy,ITA
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,BRONZE,Athlete,Switzerland,SUI
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Women's Giant Slalom,Women,GOLD,Athlete,Sweden,SWE
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,BRONZE,Athlete,Italy,ITA
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,SILVER,Athlete,Switzerland,SUI
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Women's Alpine Combined,Women,GOLD,Athlete,Switzerland,SUI
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Women's Slalom,Women,GOLD,Athlete,Slovakia,SVK
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Women's Slalom,Women,BRONZE,Athlete,Switzerland,SUI
China,Beijing 2022,Winter,2022,Alpine Skiing,beijing-2022,Women's Slalom,Women,SILVER,Athlete,Austria,AUT
China,Beijing 2022,Winter,2022,Skeleton,beijing-2022,Women,Women,SILVER,Athlete,Australia,AUS
China,Beijing 2022,Winter,2022,Skeleton,beijing-2022,Women,Women,GOLD,Athlete,Germany,GER
China,Beijing 2022,Winter,2022,Skeleton,beijing-2022,Women,Women,BRONZE,Athlete,Netherlands,NED
China,Beijing 2022,Winter,2022,Skeleton,beijing-2022,Men,Men,SILVER,Athlete,Germany,GER
China,Beijing 2022,Winter,2022,Skeleton,beijing-2022,Men,Men,BRONZE,Athlete,China,CHN
China,Beijing 2022,Winter,2022,Skeleton,beijing-2022,Men,Men,GOLD,Athlete,Germany,GER
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,SILVER,Athlete,Sweden,SWE
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,BRONZE,Athlete,USA,USA
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's Sprint Free,Women,GOLD,Athlete,Sweden,SWE
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,GOLD,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,GOLD,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,SILVER,GameTeam,Sweden,SWE
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,SILVER,GameTeam,Sweden,SWE
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,BRONZE,GameTeam,Taiwan,ROC
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's Team Sprint Classic,Women,BRONZE,GameTeam,Taiwan,ROC
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,GOLD,GameTeam,Norway,NOR
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,GOLD,GameTeam,Norway,NOR
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,SILVER,GameTeam,Finland,FIN
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,SILVER,GameTeam,Finland,FIN
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,BRONZE,GameTeam,Taiwan,ROC
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's Team Sprint Classic,Men,BRONZE,GameTeam,Taiwan,ROC
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,GOLD,Athlete,Taiwan,ROC
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,SILVER,Athlete,Taiwan,ROC
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's 15km + 15km Skiathlon,Men,BRONZE,Athlete,Finland,FIN
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,GOLD,GameTeam,Taiwan,ROC
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,SILVER,GameTeam,Norway,NOR
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's 4 x 10km Relay,Men,BRONZE,GameTeam,France,FRA
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,BRONZE,Athlete,Austria,AUT
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,SILVER,Athlete,Taiwan,ROC
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's 7.5km + 7.5km Skiathlon,Women,GOLD,Athlete,Norway,NOR
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,SILVER,Athlete,USA,USA
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,BRONZE,Athlete,Finland,FIN
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's 30km Mass Start Free,Women,GOLD,Athlete,Norway,NOR
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,GOLD,Athlete,Norway,NOR
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,SILVER,Athlete,Finland,FIN
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's 10km Classic,Women,BRONZE,Athlete,Finland,FIN
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,GOLD,Athlete,Taiwan,ROC
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,SILVER,Athlete,Taiwan,ROC
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's 50km Mass Start Free,Men,BRONZE,Athlete,Norway,NOR
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,GOLD,Athlete,Finland,FIN
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,BRONZE,Athlete,Norway,NOR
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's 15km Classic,Men,SILVER,Athlete,Taiwan,ROC
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,GOLD,GameTeam,Taiwan,ROC
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,SILVER,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Women's 4 x 5km Relay,Women,BRONZE,GameTeam,Sweden,SWE
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,SILVER,Athlete,Italy,ITA
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,BRONZE,Athlete,Taiwan,ROC
China,Beijing 2022,Winter,2022,Cross Country Skiing,beijing-2022,Men's Sprint Free,Men,GOLD,Athlete,Norway,NOR
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 1500m,Men,BRONZE,Athlete,South Korea,KOR
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 1500m,Men,GOLD,Athlete,Netherlands,NED
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 1500m,Men,SILVER,Athlete,Netherlands,NED
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 1000m,Women,SILVER,Athlete,Netherlands,NED
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 1000m,Women,GOLD,Athlete,Japan,JPN
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 1000m,Women,BRONZE,Athlete,USA,USA
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's Team Pursuit,Women,GOLD,GameTeam,Canada,CAN
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's Team Pursuit,Women,SILVER,GameTeam,Japan,JPN
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's Team Pursuit,Women,BRONZE,GameTeam,Netherlands,NED
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 1000m,Men,SILVER,Athlete,Canada,CAN
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 1000m,Men,BRONZE,Athlete,Norway,NOR
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 1000m,Men,GOLD,Athlete,Netherlands,NED
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's Mass Start,Women,BRONZE,Athlete,Italy,ITA
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's Mass Start,Women,SILVER,Athlete,Canada,CAN
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's Mass Start,Women,GOLD,Athlete,Netherlands,NED
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 5000m,Men,SILVER,Athlete,Netherlands,NED
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 5000m,Men,GOLD,Athlete,Sweden,SWE
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 5000m,Men,BRONZE,Athlete,Norway,NOR
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 5000m,Women,BRONZE,Athlete,Czech Republic,CZE
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 5000m,Women,SILVER,Athlete,Canada,CAN
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 5000m,Women,GOLD,Athlete,Netherlands,NED
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 3000m,Women,BRONZE,Athlete,Canada,CAN
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 3000m,Women,SILVER,Athlete,Italy,ITA
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 3000m,Women,GOLD,Athlete,Netherlands,NED
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 10000m,Men,BRONZE,Athlete,Italy,ITA
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 10000m,Men,GOLD,Athlete,Sweden,SWE
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 10000m,Men,SILVER,Athlete,Netherlands,NED
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's Mass Start,Men,SILVER,Athlete,South Korea,KOR
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's Mass Start,Men,GOLD,Athlete,Belgium,BEL
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's Mass Start,Men,BRONZE,Athlete,South Korea,KOR
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's Team Pursuit,Men,GOLD,GameTeam,Norway,NOR
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's Team Pursuit,Men,SILVER,GameTeam,Taiwan,ROC
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's Team Pursuit,Men,BRONZE,GameTeam,USA,USA
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 1500m,Women,SILVER,Athlete,Japan,JPN
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 1500m,Women,BRONZE,Athlete,Netherlands,NED
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 1500m,Women,GOLD,Athlete,Netherlands,NED
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 500m,Women,GOLD,Athlete,USA,USA
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 500m,Women,BRONZE,Athlete,Taiwan,ROC
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Women's 500m,Women,SILVER,Athlete,Japan,JPN
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 500m,Men,GOLD,Athlete,China,CHN
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 500m,Men,SILVER,Athlete,South Korea,KOR
China,Beijing 2022,Winter,2022,Speed skating,beijing-2022,Men's 500m,Men,BRONZE,Athlete,Japan,JPN
China,Beijing 2022,Winter,2022,Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,SILVER,Athlete,Norway,NOR
China,Beijing 2022,Winter,2022,Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,GOLD,Athlete,Germany,GER
China,Beijing 2022,Winter,2022,Nordic Combined,beijing-2022,Individual Gundersen Normal Hill/10km,Men,BRONZE,Athlete,Austria,AUT
China,Beijing 2022,Winter,2022,Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,BRONZE,Athlete,Japan,JPN
China,Beijing 2022,Winter,2022,Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,GOLD,Athlete,Norway,NOR
China,Beijing 2022,Winter,2022,Nordic Combined,beijing-2022,Individual Gundersen Large Hill/10km,Men,SILVER,Athlete,Norway,NOR
China,Beijing 2022,Winter,2022,Nordic Combined,beijing-2022,Team Gundersen Large Hill/4x5km,Men,GOLD,GameTeam,Norway,NOR
China,Beijing 2022,Winter,2022,Nordic Combined,beijing-2022,Team Gundersen Large Hill/4x5km,Men,SILVER,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Nordic Combined,beijing-2022,Team Gundersen Large Hill/4x5km,Men,BRONZE,GameTeam,Japan,JPN
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,4-man,Open,GOLD,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,4-man,Open,SILVER,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,4-man,Open,BRONZE,GameTeam,Canada,CAN
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,Women's Monobob,Women,SILVER,Athlete,USA,USA
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,Women's Monobob,Women,BRONZE,Athlete,Canada,CAN
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,Women's Monobob,Women,GOLD,Athlete,USA,USA
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,2-man,Men,GOLD,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,2-man,Men,GOLD,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,2-man,Men,SILVER,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,2-man,Men,SILVER,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,2-man,Men,BRONZE,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,2-man,Men,BRONZE,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,2-woman,Women,GOLD,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,2-woman,Women,GOLD,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,2-woman,Women,SILVER,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,2-woman,Women,SILVER,GameTeam,Germany,GER
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,2-woman,Women,BRONZE,GameTeam,USA,USA
China,Beijing 2022,Winter,2022,Bobsleigh,beijing-2022,2-woman,Women,BRONZE,GameTeam,USA,USA
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Trap Mixed Team,Mixed,GOLD,GameTeam,Spain,ESP
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Trap Mixed Team,Mixed,GOLD,GameTeam,Spain,ESP
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Trap Mixed Team,Mixed,SILVER,GameTeam,San Marino,SMR
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Trap Mixed Team,Mixed,SILVER,GameTeam,San Marino,SMR
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Trap Mixed Team,Mixed,BRONZE,GameTeam,USA,USA
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Trap Mixed Team,Mixed,BRONZE,GameTeam,USA,USA
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,50m Rifle 3 Positions women,Women,SILVER,Athlete,Taiwan,ROC
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,50m Rifle 3 Positions women,Women,BRONZE,Athlete,Taiwan,ROC
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,50m Rifle 3 Positions women,Women,GOLD,Athlete,Switzerland,SUI
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,50m Rifle 3 Positions Men,Men,BRONZE,Athlete,Serbia,SRB
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,50m Rifle 3 Positions Men,Men,GOLD,Athlete,China,CHN
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,50m Rifle 3 Positions Men,Men,SILVER,Athlete,Taiwan,ROC
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,25m Rapid Fire Pistol Men,Men,GOLD,Athlete,France,FRA
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,25m Rapid Fire Pistol Men,Men,SILVER,Athlete,Cuba,CUB
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,25m Rapid Fire Pistol Men,Men,BRONZE,Athlete,China,CHN
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Rifle Men,Men,BRONZE,Athlete,China,CHN
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Rifle Men,Men,SILVER,Athlete,China,CHN
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Rifle Men,Men,GOLD,Athlete,USA,USA
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Rifle women,Women,BRONZE,Athlete,Switzerland,SUI
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Rifle women,Women,GOLD,Athlete,China,CHN
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Rifle women,Women,SILVER,Athlete,Taiwan,ROC
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Trap Men,Men,GOLD,Athlete,Czech Republic,CZE
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Trap Men,Men,SILVER,Athlete,Czech Republic,CZE
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Trap Men,Men,BRONZE,Athlete,Great Britain,GBR
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Skeet women,Women,SILVER,Athlete,Italy,ITA
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Skeet women,Women,BRONZE,Athlete,China,CHN
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Skeet women,Women,GOLD,Athlete,USA,USA
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Trap women,Women,BRONZE,Athlete,San Marino,SMR
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Trap women,Women,GOLD,Athlete,Slovakia,SVK
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Trap women,Women,SILVER,Athlete,USA,USA
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Pistol women,Women,GOLD,Athlete,Taiwan,ROC
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Pistol women,Women,SILVER,Athlete,Bulgaria,BUL
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Pistol women,Women,BRONZE,Athlete,China,CHN
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,GOLD,GameTeam,China,CHN
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,GOLD,GameTeam,China,CHN
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,SILVER,GameTeam,USA,USA
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,SILVER,GameTeam,USA,USA
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,BRONZE,GameTeam,Taiwan,ROC
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Rifle Mixed Team,Mixed,BRONZE,GameTeam,Taiwan,ROC
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,25m Pistol Women,Women,BRONZE,Athlete,China,CHN
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,25m Pistol Women,Women,GOLD,Athlete,Taiwan,ROC
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,25m Pistol Women,Women,SILVER,Athlete,South Korea,KOR
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Pistol Men,Men,SILVER,Athlete,Serbia,SRB
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Pistol Men,Men,BRONZE,Athlete,China,CHN
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Pistol Men,Men,GOLD,Athlete,Iran,IRI
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,GOLD,GameTeam,China,CHN
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,GOLD,GameTeam,China,CHN
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,SILVER,GameTeam,Taiwan,ROC
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,SILVER,GameTeam,Taiwan,ROC
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,BRONZE,GameTeam,Ukraine,UKR
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,10m Air Pistol Mixed Team,Mixed,BRONZE,GameTeam,Ukraine,UKR
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Skeet Men,Men,BRONZE,Athlete,Kuwait,KUW
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Skeet Men,Men,GOLD,Athlete,USA,USA
Japan,Tokyo 2020,Summer,2020,Shooting,tokyo-2020,Skeet Men,Men,SILVER,Athlete,Denmark,DEN
Japan,Tokyo 2020,Summer,2020,Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,GOLD,GameTeam,China,CHN
Japan,Tokyo 2020,Summer,2020,Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,GOLD,GameTeam,China,CHN
Japan,Tokyo 2020,Summer,2020,Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,SILVER,GameTeam,USA,USA
Japan,Tokyo 2020,Summer,2020,Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,SILVER,GameTeam,USA,USA
Japan,Tokyo 2020,Summer,2020,Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,BRONZE,GameTeam,Germany,GER
Japan,Tokyo 2020,Summer,2020,Diving,tokyo-2020,Men's Synchronised 3m Springboard,Men,BRONZE,GameTeam,Germany,GER
Japan,Tokyo 2020,Summer,2020,Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,GOLD,GameTeam,China,CHN
Japan,Tokyo 2020,Summer,2020,Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,GOLD,GameTeam,China,CHN
Japan,Tokyo 2020,Summer,2020,Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,SILVER,GameTeam,Canada,CAN
Japan,Tokyo 2020,Summer,2020,Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,SILVER,GameTeam,Canada,CAN
Japan,Tokyo 2020,Summer,2020,Diving,tokyo-2020,Women's Synchronised 3m Springboard,Women,BRONZE,GameTeam,Germany,GER
